Today''s Date	03/28/2022 12:50:27 PM

Date of Test:	08/23/2021 6:04:18 PM

Rec#	Cyc#	Step	TestTime	StepTime	mAmp-hr	mWatt-hr	mAmps	Volts	State	ES	DPt Time	Unnamed: 12
777	1	6	  0d 16:52:46.62	  0d 00:02:57.89	44.2735	157.377	-896.0098	3438.6206	D	5	08/24/2021 10:57:07 AM	
778	1	6	  0d 16:53:15.58	  0d 00:03:26.85	51.4811	182.0533	-896.0861	3408.5603	D	5	08/24/2021 10:57:36 AM	
779	1	6	  0d 16:53:44.39	  0d 00:03:55.66	58.6515	206.3867	-896.0861	3378.5	D	5	08/24/2021 10:58:05 AM	
780	1	6	  0d 16:54:13.18	  0d 00:04:24.45	65.8168	230.4875	-896.0098	3348.4398	D	5	08/24/2021 10:58:33 AM	
781	1	6	  0d 16:54:41.53	  0d 00:04:52.80	72.8727	254.0072	-896.0098	3318.3795	D	5	08/24/2021 10:59:02 AM	
782	1	6	  0d 16:55:10.33	  0d 00:05:21.60	80.0405	277.6839	-895.9335	3288.3192	D	5	08/24/2021 10:59:30 AM	
783	1	6	  0d 16:55:42.16	  0d 00:05:53.43	87.9625	303.6116	-895.8572	3258.2589	D	5	08/24/2021 11:00:02 AM	
784	1	6	  0d 16:56:22.22	  0d 00:06:33.49	97.9328	335.9399	-896.0861	3228.1987	D	5	08/24/2021 11:00:42 AM	
785	1	6	  0d 16:57:22.73	  0d 00:07:34.00	112.9927	384.3108	-896.0098	3197.9858	D	5	08/24/2021 11:01:43 AM	
786	1	6	  0d 16:59:22.73	  0d 00:09:34.00	142.8588	479.3253	-896.0861	3168.8411	D	1	08/24/2021 11:03:43 AM	
787	1	6	  0d 17:01:22.73	  0d 00:11:34.00	172.7248	573.7329	-895.9335	3154.1924	D	1	08/24/2021 11:05:43 AM	
788	1	6	  0d 17:03:22.73	  0d 00:13:34.00	202.5909	667.785	-896.1624	3144.1215	D	1	08/24/2021 11:07:43 AM	
789	1	6	  0d 17:05:22.73	  0d 00:15:34.00	232.4569	761.5488	-896.0098	3134.8135	D	1	08/24/2021 11:09:43 AM	
790	1	6	  0d 17:07:22.73	  0d 00:17:34.00	262.3229	855.0347	-895.8572	3125.5055	D	1	08/24/2021 11:11:43 AM	
791	1	6	  0d 17:09:22.73	  0d 00:19:34.00	292.189	948.2266	-895.9335	3114.8241	D	1	08/24/2021 11:13:43 AM	
792	1	6	  0d 17:11:22.73	  0d 00:21:34.00	322.055	1041.0822	-896.0098	3102.4643	D	1	08/24/2021 11:15:43 AM	
793	1	6	  0d 17:13:22.73	  0d 00:23:34.00	351.9211	1133.52	-896.0861	3086.7475	D	1	08/24/2021 11:17:43 AM	
794	1	6	  0d 17:15:22.73	  0d 00:25:34.00	381.7871	1225.3764	-896.0098	3062.6383	D	1	08/24/2021 11:19:43 AM	
795	1	6	  0d 17:16:51.64	  0d 00:27:02.91	403.9154	1292.8473	-896.0098	3032.4254	D	5	08/24/2021 11:21:12 AM	
796	1	6	  0d 17:17:45.41	  0d 00:27:56.68	417.2978	1333.2438	-896.0098	3002.3651	D	5	08/24/2021 11:22:06 AM	
797	1	6	  0d 17:18:22.34	  0d 00:28:33.61	426.4891	1360.7089	-896.0098	2972.3049	D	5	08/24/2021 11:22:42 AM	
798	1	6	  0d 17:18:51.52	  0d 00:29:02.79	433.7515	1382.1887	-896.0098	2942.2446	D	5	08/24/2021 11:23:12 AM	
799	1	6	  0d 17:19:20.80	  0d 00:29:32.07	441.0388	1403.5174	-896.0098	2912.1843	D	5	08/24/2021 11:23:41 AM	
800	1	6	  0d 17:19:57.83	  0d 00:30:09.10	450.255	1430.2105	-896.1624	2881.9715	D	5	08/24/2021 11:24:18 AM	
801	1	6	  0d 17:20:48.64	  0d 00:30:59.91	462.9008	1466.4565	-896.0098	2851.606	D	5	08/24/2021 11:25:09 AM	
802	1	6	  0d 17:21:54.31	  0d 00:32:05.58	479.245	1512.8133	-895.9335	2821.5457	D	5	08/24/2021 11:26:14 AM	
803	1	6	  0d 17:23:05.90	  0d 00:33:17.17	497.0626	1562.8186	-896.0098	2791.4855	D	5	08/24/2021 11:27:26 AM	
804	1	6	  0d 17:24:17.33	  0d 00:34:28.60	514.8403	1612.1802	-896.0098	2761.2726	D	5	08/24/2021 11:28:37 AM	
805	1	6	  0d 17:25:24.42	  0d 00:35:35.69	531.5379	1658.041	-895.9335	2731.0597	D	5	08/24/2021 11:29:45 AM	
806	1	6	  0d 17:26:27.40	  0d 00:36:38.67	547.2126	1700.6185	-896.0861	2700.9995	D	5	08/24/2021 11:30:48 AM	
807	1	6	  0d 17:27:25.49	  0d 00:37:36.76	561.6703	1739.4544	-896.0098	2670.7866	D	5	08/24/2021 11:31:46 AM	
808	1	6	  0d 17:28:20.35	  0d 00:38:31.62	575.324	1775.7195	-896.0098	2640.7263	D	5	08/24/2021 11:32:40 AM	
809	1	6	  0d 17:29:11.51	  0d 00:39:22.78	588.0569	1809.1551	-895.9335	2610.6661	D	5	08/24/2021 11:33:32 AM	
810	1	6	  0d 17:30:00.83	  0d 00:40:12.10	600.3319	1841.0192	-895.8572	2580.6058	D	5	08/24/2021 11:34:21 AM	
811	1	6	  0d 17:30:47.54	  0d 00:40:58.81	611.9572	1870.8467	-896.0098	2550.5455	D	5	08/24/2021 11:35:08 AM	
812	1	6	  0d 17:31:33.12	  0d 00:41:44.39	623.3014	1899.6112	-896.0098	2520.4852	D	5	08/24/2021 11:35:53 AM	
813	1	6	  0d 17:32:16.97	  0d 00:42:28.24	634.2149	1926.9559	-896.0098	2490.425	D	5	08/24/2021 11:36:37 AM	
814	1	6	  0d 17:32:59.83	  0d 00:43:11.10	644.8821	1953.3626	-896.0098	2460.3647	D	5	08/24/2021 11:37:20 AM	
815	1	6	  0d 17:33:41.62	  0d 00:43:52.89	655.2829	1978.7972	-896.1624	2430.3044	D	5	08/24/2021 11:38:02 AM	
816	1	6	  0d 17:34:22.17	  0d 00:44:33.44	665.3751	2003.1735	-895.8572	2400.2441	D	5	08/24/2021 11:38:42 AM	
817	1	6	  0d 17:35:01.31	  0d 00:45:12.58	675.1164	2026.4097	-896.0098	2370.1839	D	5	08/24/2021 11:39:21 AM	
818	1	6	  0d 17:35:39.80	  0d 00:45:51.07	684.696	2048.9722	-896.0098	2339.8184	D	5	08/24/2021 11:40:00 AM	
819	1	6	  0d 17:36:17.09	  0d 00:46:28.36	693.9769	2070.5506	-895.8572	2309.7581	D	5	08/24/2021 11:40:37 AM	
820	1	6	  0d 17:36:53.15	  0d 00:47:04.42	702.9516	2091.1457	-895.8572	2279.6979	D	5	08/24/2021 11:41:13 AM	
821	1	6	  0d 17:37:27.84	  0d 00:47:39.11	711.5854	2110.699	-896.0861	2249.6376	D	5	08/24/2021 11:41:48 AM	
822	1	6	  0d 17:38:01.60	  0d 00:48:12.87	719.9877	2129.4751	-895.9335	2219.5773	D	5	08/24/2021 11:42:22 AM	
823	1	6	  0d 17:38:34.05	  0d 00:48:45.32	728.064	2147.2795	-895.8572	2189.3645	D	5	08/24/2021 11:42:54 AM	
824	1	6	  0d 17:39:05.60	  0d 00:49:16.87	735.9162	2164.3541	-895.9335	2159.3042	D	5	08/24/2021 11:43:26 AM	
825	1	6	  0d 17:39:35.80	  0d 00:49:47.07	743.4325	2180.4718	-895.9335	2129.2439	D	5	08/24/2021 11:43:56 AM	
826	1	6	  0d 17:40:05.13	  0d 00:50:16.40	750.7323	2195.9059	-896.0098	2099.1836	D	5	08/24/2021 11:44:25 AM	
827	1	6	  0d 17:40:33.12	  0d 00:50:44.39	757.6985	2210.4257	-896.0098	2069.1234	D	5	08/24/2021 11:44:53 AM	
828	1	6	  0d 17:41:00.32	  0d 00:51:11.59	764.4682	2224.3318	-896.0098	2038.9105	D	5	08/24/2021 11:45:20 AM	
829	1	6	  0d 17:41:26.30	  0d 00:51:37.57	770.9341	2237.4193	-895.9335	2008.8502	D	5	08/24/2021 11:45:46 AM	
830	1	6	  0d 17:41:51.17	  0d 00:52:02.44	777.1239	2249.7611	-895.9335	1978.6374	D	5	08/24/2021 11:46:11 AM	
831	1	6	  0d 17:42:15.04	  0d 00:52:26.31	783.0647	2261.4274	-895.8572	1948.4245	D	5	08/24/2021 11:46:35 AM	
832	1	6	  0d 17:42:37.80	  0d 00:52:49.07	788.7293	2272.3801	-896.1624	1918.3642	D	5	08/24/2021 11:46:58 AM	
833	1	6	  0d 17:42:59.08	  0d 00:53:10.35	794.0256	2282.461	-896.0861	1888.1514	D	5	08/24/2021 11:47:19 AM	
834	1	6	  0d 17:43:19.68	  0d 00:53:30.95	799.1526	2292.0653	-896.0861	1857.7859	D	5	08/24/2021 11:47:40 AM	
835	1	6	  0d 17:43:38.93	  0d 00:53:50.20	803.9436	2300.8945	-896.0098	1827.5731	D	5	08/24/2021 11:47:59 AM	
836	1	6	  0d 17:43:57.02	  0d 00:54:08.29	808.4459	2309.0554	-895.8572	1797.2076	D	5	08/24/2021 11:48:17 AM	
837	1	6	  0d 17:44:13.76	  0d 00:54:25.03	812.6122	2316.4813	-896.0098	1767.1473	D	5	08/24/2021 11:48:34 AM	
838	1	6	  0d 17:44:29.35	  0d 00:54:40.62	816.4923	2323.2802	-896.0861	1736.9345	D	5	08/24/2021 11:48:49 AM	
839	1	6	  0d 17:44:43.73	  0d 00:54:55.00	820.0712	2329.4435	-896.0098	1706.8742	D	5	08/24/2021 11:49:04 AM	
840	1	6	  0d 17:44:57.00	  0d 00:55:08.27	823.3739	2335.0316	-896.0098	1676.6613	D	5	08/24/2021 11:49:17 AM	
841	1	6	  0d 17:45:09.21	  0d 00:55:20.48	826.4128	2340.0815	-896.0098	1646.4485	D	5	08/24/2021 11:49:29 AM	
842	1	6	  0d 17:45:20.36	  0d 00:55:31.63	829.1878	2344.6092	-895.9335	1616.083	D	5	08/24/2021 11:49:40 AM	
843	1	6	  0d 17:45:30.66	  0d 00:55:41.93	831.7513	2348.7138	-896.1624	1585.7176	D	5	08/24/2021 11:49:51 AM	
844	1	6	  0d 17:45:39.89	  0d 00:55:51.16	834.0485	2352.3221	-896.0861	1555.3521	D	5	08/24/2021 11:50:00 AM	
845	1	6	  0d 17:45:48.39	  0d 00:55:59.66	836.1641	2355.5807	-896.0098	1524.6815	D	5	08/24/2021 11:50:09 AM	
846	1	6	  0d 17:45:56.09	  0d 00:56:07.36	838.0805	2358.4741	-895.8572	1494.4686	D	5	08/24/2021 11:50:16 AM	
847	1	6	  0d 17:46:03.01	  0d 00:56:14.28	839.8027	2361.0223	-896.0098	1464.2557	D	5	08/24/2021 11:50:23 AM	
848	1	6	  0d 17:46:09.38	  0d 00:56:20.65	841.3881	2363.32	-896.0098	1434.0429	D	5	08/24/2021 11:50:30 AM	
849	1	6	  0d 17:46:15.20	  0d 00:56:26.47	842.8366	2365.3753	-896.0098	1403.5248	D	5	08/24/2021 11:50:35 AM	
850	1	6	  0d 17:46:20.56	  0d 00:56:31.83	844.1706	2367.2276	-896.0098	1373.0068	D	5	08/24/2021 11:50:41 AM	
851	1	6	  0d 17:46:25.56	  0d 00:56:36.83	845.4151	2368.9173	-895.7809	1342.3362	D	5	08/24/2021 11:50:46 AM	
852	1	6	  0d 17:46:30.11	  0d 00:56:41.38	846.5475	2370.4202	-895.8572	1311.8181	D	5	08/24/2021 11:50:50 AM	
853	1	6	  0d 17:46:31.77	  0d 00:56:43.04	846.9606	2370.9597	-895.9335	1300.0687	D	133	08/24/2021 11:50:52 AM	
854	2	4	  0d 17:46:31.82	  0d 00:00:00.05	0.0018	0.0029	179.4461	1652.0943	C	0	08/24/2021 11:50:52 AM	
855	2	4	  0d 17:46:32.01	  0d 00:00:00.24	0.0112	0.0189	179.1409	1703.0594	C	5	08/24/2021 11:50:53 AM	
856	2	4	  0d 17:46:32.25	  0d 00:00:00.48	0.0232	0.0395	179.0646	1746.0899	C	5	08/24/2021 11:50:53 AM	
857	2	4	  0d 17:46:32.60	  0d 00:00:00.83	0.0406	0.0704	179.1409	1783.6271	C	5	08/24/2021 11:50:53 AM	
858	2	4	  0d 17:46:33.18	  0d 00:00:01.41	0.0695	0.1224	179.0646	1817.0443	C	5	08/24/2021 11:50:54 AM	
859	2	4	  0d 17:46:34.42	  0d 00:00:02.65	0.1312	0.2357	179.1409	1848.3253	C	5	08/24/2021 11:50:55 AM	
860	2	4	  0d 17:46:37.68	  0d 00:00:05.91	0.2935	0.5385	179.1409	1878.6908	C	5	08/24/2021 11:50:58 AM	
861	2	4	  0d 17:46:45.52	  0d 00:00:13.75	0.6837	1.2784	179.2172	1908.9036	C	5	08/24/2021 11:51:06 AM	
862	2	4	  0d 17:47:01.09	  0d 00:00:29.32	1.4587	2.7708	179.0646	1939.1165	C	5	08/24/2021 11:51:22 AM	
863	2	4	  0d 17:47:28.18	  0d 00:00:56.41	2.8071	5.4075	179.0646	1969.1768	C	5	08/24/2021 11:51:49 AM	
864	2	4	  0d 17:48:09.20	  0d 00:01:37.43	4.8488	9.4608	179.1409	1999.3896	C	5	08/24/2021 11:52:30 AM	
865	2	4	  0d 17:49:06.80	  0d 00:02:35.03	7.7159	15.2383	179.0646	2029.4499	C	5	08/24/2021 11:53:27 AM	
866	2	4	  0d 17:50:21.24	  0d 00:03:49.47	11.4211	22.816	179.1409	2059.6628	C	5	08/24/2021 11:54:42 AM	
867	2	4	  0d 17:51:50.83	  0d 00:05:19.06	15.8804	32.0696	179.0646	2089.723	C	5	08/24/2021 11:56:11 AM	
868	2	4	  0d 17:53:35.07	  0d 00:07:03.30	21.0689	42.9922	179.1409	2119.7833	C	5	08/24/2021 11:57:56 AM	
869	2	4	  0d 17:55:30.40	  0d 00:08:58.63	26.8094	55.2486	179.1409	2149.8436	C	5	08/24/2021 11:59:51 AM	
870	2	4	  0d 17:57:30.40	  0d 00:10:58.63	32.7824	68.1761	179.2935	2178.5306	C	1	08/24/2021 12:01:51 PM	
871	2	4	  0d 17:59:30.40	  0d 00:12:58.63	38.7553	81.2696	179.2172	2205.3864	C	1	08/24/2021 12:03:51 PM	
872	2	4	  0d 18:01:30.40	  0d 00:14:58.63	44.7283	94.5197	179.1409	2231.0216	C	1	08/24/2021 12:05:51 PM	
873	2	4	  0d 18:03:30.40	  0d 00:16:58.63	50.7012	107.9196	179.1409	2255.436	C	1	08/24/2021 12:07:51 PM	
874	2	4	  0d 18:05:30.40	  0d 00:18:58.63	56.6742	121.4635	179.0646	2279.3927	C	1	08/24/2021 12:09:51 PM	
875	2	4	  0d 18:07:30.40	  0d 00:20:58.63	62.6471	135.1458	179.2935	2301.976	C	1	08/24/2021 12:11:51 PM	
876	2	4	  0d 18:09:30.40	  0d 00:22:58.63	68.6201	148.9626	179.2172	2324.2542	C	1	08/24/2021 12:13:51 PM	
877	2	4	  0d 18:11:30.40	  0d 00:24:58.63	74.5931	162.9102	179.1409	2345.6168	C	1	08/24/2021 12:15:51 PM	
878	2	4	  0d 18:13:30.40	  0d 00:26:58.63	80.566	176.9847	179.0646	2366.8269	C	1	08/24/2021 12:17:51 PM	
879	2	4	  0d 18:15:30.40	  0d 00:28:58.63	86.539	191.1828	179.1409	2387.1214	C	1	08/24/2021 12:19:51 PM	
880	2	4	  0d 18:17:30.40	  0d 00:30:58.63	92.5119	205.5016	179.2172	2407.1107	C	1	08/24/2021 12:21:51 PM	
881	2	4	  0d 18:19:30.40	  0d 00:32:58.63	98.4849	219.9388	179.1409	2426.7948	C	1	08/24/2021 12:23:51 PM	
882	2	4	  0d 18:21:30.40	  0d 00:34:58.63	104.4578	234.4914	179.0646	2445.8686	C	1	08/24/2021 12:25:51 PM	
883	2	4	  0d 18:23:30.40	  0d 00:36:58.63	110.4308	249.1568	179.0646	2464.6372	C	1	08/24/2021 12:27:51 PM	
884	2	4	  0d 18:25:30.40	  0d 00:38:58.63	116.4037	263.933	179.0646	2482.948	C	1	08/24/2021 12:29:51 PM	
885	2	4	  0d 18:27:30.40	  0d 00:40:58.63	122.3767	278.8181	179.1409	2500.9537	C	1	08/24/2021 12:31:51 PM	
886	2	4	  0d 18:29:30.40	  0d 00:42:58.63	128.3496	293.8098	179.2172	2518.6542	C	1	08/24/2021 12:33:51 PM	
887	2	4	  0d 18:31:30.40	  0d 00:44:58.63	134.3226	308.906	179.2935	2535.8968	C	1	08/24/2021 12:35:51 PM	
888	2	4	  0d 18:33:30.40	  0d 00:46:58.63	140.2955	324.1046	179.2172	2552.987	C	1	08/24/2021 12:37:51 PM	
889	2	4	  0d 18:35:30.40	  0d 00:48:58.63	146.2685	339.4041	179.2172	2569.9245	C	1	08/24/2021 12:39:51 PM	
890	2	4	  0d 18:37:30.40	  0d 00:50:58.63	152.2415	354.8029	179.1409	2586.099	C	1	08/24/2021 12:41:51 PM	
891	2	4	  0d 18:39:30.40	  0d 00:52:58.63	158.2144	370.2989	179.2172	2602.4262	C	1	08/24/2021 12:43:51 PM	
892	2	4	  0d 18:41:30.40	  0d 00:54:58.63	164.1874	385.8902	179.2935	2618.2956	C	1	08/24/2021 12:45:51 PM	
893	2	4	  0d 18:43:30.40	  0d 00:56:58.63	170.1603	401.5753	179.1409	2633.5546	C	1	08/24/2021 12:47:51 PM	
894	2	4	  0d 18:45:30.40	  0d 00:58:58.63	176.1333	417.3526	179.2172	2649.1188	C	1	08/24/2021 12:49:51 PM	
895	2	4	  0d 18:47:30.40	  0d 01:00:58.63	182.1062	433.221	179.1409	2664.2252	C	1	08/24/2021 12:51:51 PM	
896	2	4	  0d 18:49:30.40	  0d 01:02:58.63	188.0792	449.1783	179.2935	2679.0265	C	1	08/24/2021 12:53:51 PM	
897	2	4	  0d 18:51:30.40	  0d 01:04:58.63	194.0522	465.2233	179.2172	2693.5225	C	1	08/24/2021 12:55:51 PM	
898	2	4	  0d 18:53:30.40	  0d 01:06:58.63	200.0251	481.3542	179.2172	2707.7134	C	1	08/24/2021 12:57:51 PM	
899	2	4	  0d 18:55:30.40	  0d 01:08:58.63	205.9981	497.5699	179.2172	2721.9043	C	1	08/24/2021 12:59:51 PM	
900	2	4	  0d 18:57:30.40	  0d 01:10:58.63	211.971	513.8693	179.1409	2735.4849	C	1	08/24/2021 1:01:51 PM	
901	2	4	  0d 18:59:30.40	  0d 01:12:58.63	217.944	530.2511	179.2935	2749.5232	C	1	08/24/2021 1:03:51 PM	
902	2	4	  0d 19:01:30.40	  0d 01:14:58.63	223.9169	546.714	179.0646	2762.7985	C	1	08/24/2021 1:05:51 PM	
903	2	4	  0d 19:03:30.40	  0d 01:16:58.63	229.8899	563.2568	179.2935	2776.0739	C	1	08/24/2021 1:07:51 PM	
904	2	4	  0d 19:05:30.40	  0d 01:18:58.63	235.8628	579.8786	179.2172	2789.5018	C	1	08/24/2021 1:09:51 PM	
905	2	4	  0d 19:07:30.40	  0d 01:20:58.63	241.8358	596.5791	179.2172	2802.472	C	1	08/24/2021 1:11:51 PM	
906	2	4	  0d 19:09:30.40	  0d 01:22:58.63	247.8087	613.3579	179.1409	2815.4421	C	1	08/24/2021 1:13:51 PM	
907	2	4	  0d 19:11:30.40	  0d 01:24:58.63	253.7817	630.2149	179.1409	2828.5649	C	1	08/24/2021 1:15:51 PM	
908	2	4	  0d 19:13:30.40	  0d 01:26:58.63	259.7546	647.1498	179.2172	2841.6876	C	1	08/24/2021 1:17:51 PM	
909	2	4	  0d 19:15:30.40	  0d 01:28:58.63	265.7276	664.1623	179.2172	2854.8104	C	1	08/24/2021 1:19:51 PM	
910	2	4	  0d 19:17:30.40	  0d 01:30:58.63	271.7005	681.2517	179.1409	2867.3228	C	1	08/24/2021 1:21:51 PM	
911	2	4	  0d 19:19:30.40	  0d 01:32:58.63	277.6735	698.4165	179.2935	2879.9878	C	1	08/24/2021 1:23:51 PM	
912	2	4	  0d 19:21:30.40	  0d 01:34:58.63	283.6464	715.6551	179.1409	2892.195	C	1	08/24/2021 1:25:51 PM	
913	2	4	  0d 19:23:30.40	  0d 01:36:58.63	289.6194	732.966	179.2172	2904.2496	C	1	08/24/2021 1:27:51 PM	
914	2	4	  0d 19:25:30.40	  0d 01:38:58.63	295.5923	750.3462	179.2935	2915.5413	C	1	08/24/2021 1:29:51 PM	
915	2	4	  0d 19:27:30.40	  0d 01:40:58.63	301.5653	767.7933	179.2172	2926.3752	C	1	08/24/2021 1:31:51 PM	
916	2	4	  0d 19:29:30.40	  0d 01:42:58.63	307.5382	785.3047	179.1409	2937.0565	C	1	08/24/2021 1:33:51 PM	
917	2	4	  0d 19:31:30.40	  0d 01:44:58.63	313.5112	802.8785	179.0646	2947.4327	C	1	08/24/2021 1:35:51 PM	
918	2	4	  0d 19:33:30.40	  0d 01:46:58.63	319.4841	820.5133	179.2172	2957.5036	C	1	08/24/2021 1:37:51 PM	
919	2	4	  0d 19:35:30.40	  0d 01:48:58.63	325.4571	838.2081	179.1409	2967.2694	C	1	08/24/2021 1:39:51 PM	
920	2	4	  0d 19:37:30.40	  0d 01:50:58.63	331.4301	855.9629	179.1409	2977.4929	C	1	08/24/2021 1:41:51 PM	
921	2	4	  0d 19:39:30.40	  0d 01:52:58.63	337.403	873.7779	179.2935	2987.7165	C	1	08/24/2021 1:43:51 PM	
922	2	4	  0d 19:41:30.40	  0d 01:54:58.63	343.376	891.6538	179.2172	2997.94	C	1	08/24/2021 1:45:51 PM	
923	2	4	  0d 19:43:30.40	  0d 01:56:58.63	349.3489	909.5921	179.2172	3008.4688	C	1	08/24/2021 1:47:51 PM	
924	2	4	  0d 19:45:30.40	  0d 01:58:58.63	355.3219	927.5949	179.2935	3019.4553	C	1	08/24/2021 1:49:51 PM	
925	2	4	  0d 19:47:30.40	  0d 02:00:58.63	361.2948	945.6645	179.2935	3031.0521	C	1	08/24/2021 1:51:51 PM	
926	2	4	  0d 19:49:30.40	  0d 02:02:58.63	367.2678	963.8044	179.2172	3042.9541	C	1	08/24/2021 1:53:51 PM	
927	2	4	  0d 19:51:30.40	  0d 02:04:58.63	373.2407	982.0182	179.0646	3055.6191	C	1	08/24/2021 1:55:51 PM	
928	2	4	  0d 19:53:30.40	  0d 02:06:58.63	379.2137	1000.3102	179.2935	3069.3523	C	1	08/24/2021 1:57:51 PM	
929	2	4	  0d 19:55:30.40	  0d 02:08:58.63	385.1866	1018.6847	179.0646	3083.3906	C	1	08/24/2021 1:59:51 PM	
930	2	4	  0d 19:57:30.40	  0d 02:10:58.63	391.1596	1037.1459	179.2935	3098.1918	C	1	08/24/2021 2:01:51 PM	
931	2	4	  0d 19:59:30.40	  0d 02:12:58.63	397.1325	1055.6964	179.3698	3113.2982	C	1	08/24/2021 2:03:51 PM	
932	2	4	  0d 20:01:30.40	  0d 02:14:58.63	403.1055	1074.3362	179.2172	3127.9469	C	1	08/24/2021 2:05:51 PM	
933	2	4	  0d 20:03:30.40	  0d 02:16:58.63	409.0784	1093.0596	179.0646	3141.2222	C	1	08/24/2021 2:07:51 PM	
934	2	4	  0d 20:05:30.40	  0d 02:18:58.63	415.0514	1111.8557	179.0646	3152.0562	C	1	08/24/2021 2:09:51 PM	
935	2	4	  0d 20:07:30.40	  0d 02:20:58.63	421.0243	1130.7114	179.1409	3161.059	C	1	08/24/2021 2:11:51 PM	
936	2	4	  0d 20:09:30.40	  0d 02:22:58.63	426.9973	1149.6164	179.0646	3168.6885	C	1	08/24/2021 2:13:51 PM	
937	2	4	  0d 20:11:30.40	  0d 02:24:58.63	432.9702	1168.5625	179.2935	3174.6395	C	1	08/24/2021 2:15:51 PM	
938	2	4	  0d 20:13:30.40	  0d 02:26:58.63	438.9432	1187.5443	179.2172	3180.5905	C	1	08/24/2021 2:17:51 PM	
939	2	4	  0d 20:15:30.40	  0d 02:28:58.63	444.9161	1206.5572	179.1409	3185.3208	C	1	08/24/2021 2:19:51 PM	
940	2	4	  0d 20:17:30.40	  0d 02:30:58.63	450.8891	1225.5982	179.2172	3189.8985	C	1	08/24/2021 2:21:51 PM	
941	2	4	  0d 20:19:30.40	  0d 02:32:58.63	456.862	1244.6648	179.1409	3194.1711	C	1	08/24/2021 2:23:51 PM	
942	2	4	  0d 20:21:30.40	  0d 02:34:58.63	462.835	1263.7548	179.1409	3197.8332	C	1	08/24/2021 2:25:51 PM	
943	2	4	  0d 20:23:30.40	  0d 02:36:58.63	468.8079	1282.8661	179.0646	3201.1902	C	1	08/24/2021 2:27:51 PM	
944	2	4	  0d 20:25:30.40	  0d 02:38:58.63	474.7809	1301.9974	179.2172	3204.3946	C	1	08/24/2021 2:29:51 PM	
945	2	4	  0d 20:27:30.40	  0d 02:40:58.63	480.7538	1321.1472	179.2172	3207.4464	C	1	08/24/2021 2:31:51 PM	
946	2	4	  0d 20:29:30.40	  0d 02:42:58.63	486.7268	1340.3146	179.2172	3210.193	C	1	08/24/2021 2:33:51 PM	
947	2	4	  0d 20:31:30.40	  0d 02:44:58.63	492.6998	1359.4982	179.1409	3212.9397	C	1	08/24/2021 2:35:51 PM	
948	2	4	  0d 20:33:30.40	  0d 02:46:58.63	498.6727	1378.6974	179.0646	3215.5337	C	1	08/24/2021 2:37:51 PM	
949	2	4	  0d 20:35:30.40	  0d 02:48:58.63	504.6457	1397.9114	179.2172	3217.9751	C	1	08/24/2021 2:39:51 PM	
950	2	4	  0d 20:37:30.40	  0d 02:50:58.63	510.6186	1417.14	179.0646	3220.7218	C	1	08/24/2021 2:41:51 PM	
951	2	4	  0d 20:39:30.40	  0d 02:52:58.63	516.5916	1436.3825	179.0646	3222.7054	C	1	08/24/2021 2:43:51 PM	
952	2	4	  0d 20:41:30.40	  0d 02:54:58.63	522.5645	1455.6385	179.2935	3224.6891	C	1	08/24/2021 2:45:51 PM	
953	2	4	  0d 20:43:30.40	  0d 02:56:58.63	528.5375	1474.9075	178.9883	3227.1305	C	1	08/24/2021 2:47:51 PM	
954	2	4	  0d 20:45:30.40	  0d 02:58:58.63	534.5104	1494.1889	179.1409	3229.1142	C	1	08/24/2021 2:49:51 PM	
955	2	4	  0d 20:47:30.40	  0d 03:00:58.63	540.4834	1513.4833	179.2935	3231.2505	C	1	08/24/2021 2:51:51 PM	
956	2	4	  0d 20:49:30.40	  0d 03:02:58.63	546.4563	1532.7896	179.2172	3233.3867	C	1	08/24/2021 2:53:51 PM	
957	2	4	  0d 20:51:30.40	  0d 03:04:58.63	552.4293	1552.1082	179.0646	3235.2178	C	1	08/24/2021 2:55:51 PM	
958	2	4	  0d 20:53:30.40	  0d 03:06:58.63	558.4022	1571.4386	179.1409	3237.3541	C	1	08/24/2021 2:57:51 PM	
959	2	4	  0d 20:55:30.40	  0d 03:08:58.63	564.3752	1590.7808	179.2172	3239.0326	C	1	08/24/2021 2:59:51 PM	
960	2	4	  0d 20:57:30.40	  0d 03:10:58.63	570.3481	1610.135	179.2172	3241.3214	C	1	08/24/2021 3:01:51 PM	
961	2	4	  0d 20:59:30.40	  0d 03:12:58.63	576.3211	1629.5006	179.2935	3243.1525	C	1	08/24/2021 3:03:51 PM	
962	2	4	  0d 21:01:30.40	  0d 03:14:58.63	582.294	1648.8779	179.0646	3245.2888	C	1	08/24/2021 3:05:51 PM	
963	2	4	  0d 21:03:30.40	  0d 03:16:58.63	588.267	1668.2668	178.9883	3246.9673	C	1	08/24/2021 3:07:51 PM	
964	2	4	  0d 21:05:30.40	  0d 03:18:58.63	594.2399	1687.6674	179.2172	3249.1035	C	1	08/24/2021 3:09:51 PM	
965	2	4	  0d 21:07:30.40	  0d 03:20:58.63	600.2129	1707.0794	179.1409	3251.2398	C	1	08/24/2021 3:11:51 PM	
966	2	4	  0d 21:09:30.40	  0d 03:22:58.63	606.1859	1726.5036	179.0646	3253.0709	C	1	08/24/2021 3:13:51 PM	
967	2	4	  0d 21:11:30.40	  0d 03:24:58.63	612.1588	1745.9395	179.1409	3254.902	C	1	08/24/2021 3:15:51 PM	
